Sector,Indicator,Unit,Country,Year,Variable,Value
Industry Steel,Steel Activity: production per capita,t product / cap,IN,2011,historic,0.05876326362366599
Industry Steel,Steel Activity: production per capita,t product / cap,IN,2012,historic,0.061040611261806
Industry Steel,Steel Activity: production per capita,t product / cap,IN,2013,historic,0.063472896786558
Industry Steel,Steel Activity: production per capita,t product / cap,IN,2014,historic,0.067375334969313
Industry Steel,Steel Activity: production per capita,t product / cap,IN,2015,historic,0.06795116567824201
Industry Steel,Steel Activity: production per capita,t product / cap,IN,2016,historic,0.072084086539518
Industry Steel,Steel Activity: production per capita,t product / cap,IN,2017,historic,0.075787284232318
Industry Steel,Steel Activity: production per capita,t product / cap,IN,2018,historic,0.080784107975687
Industry Steel,Steel Activity: production per capita,t product / cap,ID,1990,historic,0.015941490364642
Industry Steel,Steel Activity: production per capita,t product / cap,ID,1991,historic,0.016734211792594
Industry Steel,Steel Activity: production per capita,t product / cap,ID,1992,historic,0.015707911800858
Industry Steel,Steel Activity: production per capita,t product / cap,ID,1993,historic,0.019921281595463
Industry Steel,Steel Activity: production per capita,t product / cap,ID,1994,historic,0.016605002802687
Industry Steel,Steel Activity: production per capita,t product / cap,ID,1995,historic,0.020971465300146
Industry Steel,Steel Activity: production per capita,t product / cap,ID,1996,historic,0.020555151367054002
Industry Steel,Steel Activity: production per capita,t product / cap,ID,1997,historic,0.018814114605154
Industry Steel,Steel Activity: production per capita,t product / cap,ID,1998,historic,0.013119481602861001
Industry Steel,Steel Activity: production per capita,t product / cap,ID,1999,historic,0.013858052671136002
Industry Steel,Steel Activity: production per capita,t product / cap,ID,2000,historic,0.013465309073441003
Industry Steel,Steel Activity: production per capita,t product / cap,ID,2001,historic,0.012967590800201
Industry Steel,Steel Activity: production per capita,t product / cap,ID,2002,historic,0.011326283571530002
Industry Steel,Steel Activity: production per capita,t product / cap,ID,2003,historic,0.009269837602849001
Industry Steel,Steel Activity: production per capita,t product / cap,ID,2004,historic,0.01648948139423
Industry Steel,Steel Activity: production per capita,t product / cap,ID,2005,historic,0.016242218429342
Industry Steel,Steel Activity: production per capita,t product / cap,ID,2006,historic,0.016393578807082
Industry Steel,Steel Activity: production per capita,t product / cap,ID,2007,historic,0.017901824705229
Industry Steel,Steel Activity: production per capita,t product / cap,ID,2008,historic,0.016625000878032
Industry Steel,Steel Activity: production per capita,t product / cap,ID,2009,historic,0.014671451428936999
Industry Steel,Steel Activity: production per capita,t product / cap,ID,2010,historic,0.015151722844511
Industry Steel,Steel Activity: production per capita,t product / cap,ID,2011,historic,0.014773414187790001
Industry Steel,Steel Activity: production per capita,t product / cap,ID,2012,historic,0.009074084823610001
Industry Steel,Steel Activity: production per capita,t product / cap,ID,2013,historic,0.010500616653008003
Industry Steel,Steel Activity: production per capita,t product / cap,ID,2014,historic,0.017354503155505
Industry Steel,Steel Activity: production per capita,t product / cap,ID,2015,historic,0.018786821077911
Industry Steel,Steel Activity: production per capita,t product / cap,ID,2016,historic,0.018144875616703
Industry Steel,Steel Activity: production per capita,t product / cap,ID,2017,historic,0.019629922903398
Industry Steel,Steel Activity: production per capita,t product / cap,JP,1990,historic,0.8862197285833101
Industry Steel,Steel Activity: production per capita,t product / cap,JP,1991,historic,0.877685104556182
Industry Steel,Steel Activity: production per capita,t product / cap,JP,1992,historic,0.7829808064620921
Industry Steel,Steel Activity: production per capita,t product / cap,JP,1993,historic,0.792499019807193
Industry Steel,Steel Activity: production per capita,t product / cap,JP,1994,historic,0.779790242255707
Industry Steel,Steel Activity: production per capita,t product / cap,JP,1995,historic,0.804333563111268
Industry Steel,Steel Activity: production per capita,t product / cap,JP,1996,historic,0.7801469210242049
Industry Steel,Steel Activity: production per capita,t product / cap,JP,1997,historic,0.823884815220868
Industry Steel,Steel Activity: production per capita,t product / cap,JP,1998,historic,0.735917938683375
Industry Steel,Steel Activity: production per capita,t product / cap,JP,1999,historic,0.7397699465631821
Industry Steel,Steel Activity: production per capita,t product / cap,JP,2000,historic,0.834700313369604
Industry Steel,Steel Activity: production per capita,t product / cap,JP,2001,historic,0.8054409738622821
Industry Steel,Steel Activity: production per capita,t product / cap,JP,2002,historic,0.8424720140053241
Industry Steel,Steel Activity: production per capita,t product / cap,JP,2003,historic,0.8629698962594959
Industry Steel,Steel Activity: production per capita,t product / cap,JP,2004,historic,0.879204178927218
Industry Steel,Steel Activity: production per capita,t product / cap,JP,2005,historic,0.8764496074984449
Industry Steel,Steel Activity: production per capita,t product / cap,JP,2006,historic,0.905028240560585
Industry Steel,Steel Activity: production per capita,t product / cap,JP,2007,historic,0.9354746811364201
Industry Steel,Steel Activity: production per capita,t product / cap,JP,2008,historic,0.92376364381495
Industry Steel,Steel Activity: production per capita,t product / cap,JP,2009,historic,0.6809070694143661
Industry Steel,Steel Activity: production per capita,t product / cap,JP,2010,historic,0.852625647828307
Industry Steel,Steel Activity: production per capita,t product / cap,JP,2011,historic,0.8373701220083749
Industry Steel,Steel Activity: production per capita,t product / cap,JP,2012,historic,0.834989217049571
Industry Steel,Steel Activity: production per capita,t product / cap,JP,2013,historic,0.8619059722893481
Industry Steel,Steel Activity: production per capita,t product / cap,JP,2014,historic,0.863441079373558
Industry Steel,Steel Activity: production per capita,t product / cap,JP,2015,historic,0.821457739157875
Industry Steel,Steel Activity: production per capita,t product / cap,JP,2016,historic,0.820073978228405
Industry Steel,Steel Activity: production per capita,t product / cap,JP,2017,historic,0.8208537268517199
Industry Steel,Steel Activity: production per capita,t product / cap,JP,2018,historic,0.820102502636118
Industry Steel,Steel Activity: production per capita,t product / cap,KZ,1992,historic,0.348099584819938
Industry Steel,Steel Activity: production per capita,t product / cap,KZ,1993,historic,0.264443421993053
Industry Steel,Steel Activity: production per capita,t product / cap,KZ,1994,historic,0.185305134331555
Industry Steel,Steel Activity: production per capita,t product / cap,KZ,1995,historic,0.19116930396759
Industry Steel,Steel Activity: production per capita,t product / cap,KZ,1996,historic,0.205732792892392
Industry Steel,Steel Activity: production per capita,t product / cap,KZ,1997,historic,0.25243406742164
Industry Steel,Steel Activity: production per capita,t product / cap,KZ,1998,historic,0.205461997529057
Industry Steel,Steel Activity: production per capita,t product / cap,KZ,1999,historic,0.272892421999137
Industry Steel,Steel Activity: production per capita,t product / cap,KZ,2000,historic,0.31957982992241496
Industry Steel,Steel Activity: production per capita,t product / cap,KZ,2001,historic,0.312202280250338
Industry Steel,Steel Activity: production per capita,t product / cap,KZ,2002,historic,0.321443614356336
Industry Steel,Steel Activity: production per capita,t product / cap,KZ,2003,historic,0.32436998018747104
Industry Steel,Steel Activity: production per capita,t product / cap,KZ,2004,historic,0.35311440677271394
Industry Steel,Steel Activity: production per capita,t product / cap,KZ,2005,historic,0.288973302074095
Industry Steel,Steel Activity: production per capita,t product / cap,KZ,2006,historic,0.274511377464525
Industry Steel,Steel Activity: production per capita,t product / cap,KZ,2007,historic,0.30454517432823
Industry Steel,Steel Activity: production per capita,t product / cap,KZ,2008,historic,0.26793386988614304
Industry Steel,Steel Activity: production per capita,t product / cap,KZ,2009,historic,0.258430355356698
Industry Steel,Steel Activity: production per capita,t product / cap,KZ,2010,historic,0.259639894195761
Industry Steel,Steel Activity: production per capita,t product / cap,KZ,2011,historic,0.28497398832188103
Industry Steel,Steel Activity: production per capita,t product / cap,KZ,2012,historic,0.219450408246413
Industry Steel,Steel Activity: production per capita,t product / cap,KZ,2013,historic,0.192352842400883
Industry Steel,Steel Activity: production per capita,t product / cap,KZ,2014,historic,0.212759747587286
Industry Steel,Steel Activity: production per capita,t product / cap,KZ,2015,historic,0.222512886398464
Industry Steel,Steel Activity: production per capita,t product / cap,KZ,2016,historic,0.240537480411113
Industry Steel,Steel Activity: production per capita,t product / cap,KZ,2017,historic,0.246128059931795
Industry Steel,Steel Activity: production per capita,t product / cap,KZ,2018,historic,0.216380057706443
Industry Steel,Steel Activity: production per capita,t product / cap,MX,1990,historic,0.10404663004472998
Industry Steel,Steel Activity: production per capita,t product / cap,MX,1991,historic,0.093132448995279
Industry Steel,Steel Activity: production per capita,t product / cap,MX,1992,historic,0.09714598442554301
Industry Steel,Steel Activity: production per capita,t product / cap,MX,1993,historic,0.10379638171613001
Industry Steel,Steel Activity: production per capita,t product / cap,MX,1994,historic,0.113802237001477
Industry Steel,Steel Activity: production per capita,t product / cap,MX,1995,historic,0.13251761596805
Industry Steel,Steel Activity: production per capita,t product / cap,MX,1996,historic,0.141668478497288
Industry Steel,Steel Activity: production per capita,t product / cap,MX,1997,historic,0.150574454332488
Industry Steel,Steel Activity: production per capita,t product / cap,MX,1998,historic,0.14801732829222103
Industry Steel,Steel Activity: production per capita,t product / cap,MX,1999,historic,0.156680784965603
Industry Steel,Steel Activity: production per capita,t product / cap,MX,2000,historic,0.158051936279576
Industry Steel,Steel Activity: production per capita,t product / cap,MX,2001,historic,0.13260470509362202
Industry Steel,Steel Activity: production per capita,t product / cap,MX,2002,historic,0.13778285237203303
Industry Steel,Steel Activity: production per capita,t product / cap,MX,2003,historic,0.14705682966660502
Industry Steel,Steel Activity: production per capita,t product / cap,MX,2004,historic,0.160140151074298
Industry Steel,Steel Activity: production per capita,t product / cap,MX,2005,historic,0.152772454008696
Industry Steel,Steel Activity: production per capita,t product / cap,MX,2006,historic,0.152909219085993
Industry Steel,Steel Activity: production per capita,t product / cap,MX,2007,historic,0.160965422692661
Industry Steel,Steel Activity: production per capita,t product / cap,MX,2008,historic,0.155294661509242
Industry Steel,Steel Activity: production per capita,t product / cap,MX,2009,historic,0.12565642515983802
Industry Steel,Steel Activity: production per capita,t product / cap,MX,2010,historic,0.147859031411078
Industry Steel,Steel Activity: production per capita,t product / cap,MX,2011,historic,0.156532581011186
Industry Steel,Steel Activity: production per capita,t product / cap,MX,2012,historic,0.154109419931441
Industry Steel,Steel Activity: production per capita,t product / cap,MX,2013,historic,0.15351873129410198
Industry Steel,Steel Activity: production per capita,t product / cap,MX,2014,historic,0.15728405024836098
Industry Steel,Steel Activity: production per capita,t product / cap,MX,2015,historic,0.149499494732642
Industry Steel,Steel Activity: production per capita,t product / cap,MX,2016,historic,0.15262399044359198
Industry Steel,Steel Activity: production per capita,t product / cap,MX,2017,historic,0.159921990312919
Industry Steel,Steel Activity: production per capita,t product / cap,MX,2018,historic,0.16010653646128198
Industry Steel,Steel Activity: production per capita,t product / cap,NZ,1990,historic,0.21158434593658001
Industry Steel,Steel Activity: production per capita,t product / cap,NZ,1991,historic,0.23388283224565196
